@relation J48_external-comb.arff

@attribute Psi_e_A numeric
@attribute PCR numeric
@attribute GATS8i numeric
@attribute nRCOOH numeric
@attribute nImidazoles numeric
@attribute SaaCH numeric
@attribute CATS2D_07_AP numeric
@attribute SHED_LL numeric
@attribute B05[N-O] numeric
@attribute B06[C-C] numeric
@attribute B07[C-O] numeric
@attribute B08[C-C] numeric
@attribute F03[N-S] numeric
@attribute F09[N-N] numeric
@attribute F09[N-N] numeric
@attribute MACCSFP8 numeric
@attribute MACCSFP37 numeric
@attribute MACCSFP38 numeric
@attribute MACCSFP48 numeric
@attribute MACCSFP49 numeric
@attribute MACCSFP62 numeric
@attribute MACCSFP80 numeric
@attribute MACCSFP84 numeric
@attribute MACCSFP125 numeric
@attribute Actividad {Act1,Act-1}

@data
7.4063,1.2627,0.8782,0,0,17.3087,0,15.2401,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,Act1
7.3988,1.5696,0.9409,0,0,25.4348,0,7.4334,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,Act-1
7.8715,1.3561,0.5301,0,0,9.1136,0,6.3053,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Act1
8.2698,1.4865,1.213,0,0,12.1733,0,8.3093,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
8.0159,1.0329,1.0097,0,0,0,0,11.9089,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,Act1
7.413,1.3424,0.9797,0,0,15.014,0,6.425,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Act1
8.2354,1.3195,1.2739,0,0,13.8872,0,6.2705,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,Act1
7.3922,1.0692,0.9735,0,0,0,0,9.5189,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
8.0119,1.3299,0.0825,0,0,6.9466,0,2.8717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Act-1
7.9405,1.3299,0.2385,0,0,9.5923,0,4.1689,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Act1
7.8431,1.3082,1.1849,0,0,7.9096,1,3.6914,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,Act1
7.598,1.6161,0.8815,0,1,20.9778,0,10.6051,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
8.0167,1.2096,0.9987,0,0,3.4378,0,7.1922,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,Act-1
7.5202,1.41,0.9915,0,0,14.3431,0,6.8378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8953,1.453,0.8843,0,0,14.108,0,9.1026,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act-1
7.8623,1.543,0.9138,0,0,10.0763,0,6.1288,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,Act1
7.64,1.6153,1.1208,0,0,13.6213,0,7.5004,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,Act1
7.3,1.2301,0.9303,0,0,17.4417,0,6.5114,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,Act1
7.4545,1.4594,1.0726,0,0,19.0334,0,11.5503,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.9505,1.3446,0.9804,0,0,16.1041,0,13.757,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.6071,1.3917,0.774,0,0,15.6926,0,8.9941,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act-1
7.7533,1.3266,1.0492,0,0,9.4609,2,7.0218,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,Act1
7.6358,1.2854,1.1288,0,0,7.9719,0,11.5123,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.7667,1.293,1.3155,1,0,7.8674,0,9.6759,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.5652,1.2895,1.0326,0,0,13.7787,0,6.5427,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Act-1
7.4907,1.3494,1.0407,0,0,18.7235,0,8.559,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6857,1.4497,0.9839,0,1,13.3332,0,13.5918,1,1,1,1,1,4,4,0,0,0,0,0,1,1,0,1,Act-1
8.3067,1.3339,1.099,0,0,7.0544,0,8.9631,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.2645,1.3325,1.0594,0,0,8.5904,0,9.0051,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.3563,1.3325,0.9869,0,0,8.0474,0,9.1206,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.143,1.4495,0.8931,0,1,7.9775,0,7.2396,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.5977,1.3947,0.9521,0,0,15.6984,0,11.8057,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.5679,1.4391,0.8528,0,0,20.1797,0,12.4852,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.7794,1.5068,0.9203,0,0,16.5856,0,13.8114,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.4948,1.3602,0.8456,0,0,11.9102,0,15.0609,0,1,1,1,2,1,1,0,0,0,0,0,1,1,0,1,Act1
7.6406,1.4199,1.0503,0,0,14.9542,0,10.657,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8409,1.3506,1.013,0,0,6.6846,0,3.5961,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.2044,1.4452,0.8489,0,0,8.2335,0,10.4484,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,Act1
7.6543,1.421,0.8877,0,0,15.832,0,13.604,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7849,1.4257,0.9582,0,0,21.6414,0,15.204,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7586,1.4343,1.0949,0,1,12.9406,0,11.3585,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.922,1.5471,0.9392,0,0,24.4651,0,15.0707,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.0074,1.6483,1.047,0,0,28.07,0,13.0434,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5,1.649,0.9348,0,0,32.5844,0,13.1153,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.4798,1.6492,0.9649,0,0,32.8479,0,13.5727,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6935,1.649,0.9554,0,0,30.2132,0,13.0994,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.5735,1.4834,0.8642,0,0,14.0602,0,12.6589,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
8.5735,1.4834,0.8553,0,0,14.2719,0,12.7076,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.4635,1.5233,1.0493,0,0,24.7707,0,13.6511,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5469,1.6495,0.9121,0,0,31.9916,0,13.0994,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.729,1.3812,0.8804,0,0,14.8046,0,14.0809,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,Act1
7.6667,1.5239,1.0772,0,0,21.9836,0,11.5278,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.4706,1.647,0.9763,0,0,31.2562,0,14.8652,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5345,1.5385,0.8974,0,0,21.9362,0,10.637,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
8.0719,1.3826,0.8743,0,0,5.125,0,3.7044,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.9212,1.2426,1.0674,0,0,17.2027,0,12.1848,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Act1
8.1861,1.3785,0.9299,0,0,8.3,0,11.1358,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.9949,1.4583,1.127,0,0,14.3277,0,14.9221,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
7.9981,1.6052,1.3959,0,0,22.9079,0,16.0916,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.9361,1.5268,0.8286,0,0,19.1025,0,13.8476,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
6.942,1.3307,1.1133,0,0,18.0078,0,7.1505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.94,1.3117,0.9161,0,0,9.8459,0,4.5176,0,1,1,1,2,1,1,0,1,0,0,0,1,1,1,1,Act-1
7.7267,1.4541,0.8448,0,1,13.7644,0,9.6625,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.9074,1.303,0.9983,0,0,4.8848,0,6,1,1,1,1,0,2,2,0,0,1,0,0,1,1,1,0,Act-1
8.0714,1.5425,0.9663,0,0,16.3656,0,12.653,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.8464,1.5503,0.864,0,0,17.5542,0,9.1213,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,Act1
7.8173,1.2461,1.0766,0,0,8.9453,0,8.6913,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7018,1.5141,1.1152,0,0,14.3409,0,5.0107,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5758,1.3987,0,0,0,13.8558,0,3.3889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5208,1.4409,0.8544,0,0,15.9108,0,11.2089,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.0679,1.3961,1.0114,0,0,16.0489,0,11.2517,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
8.1422,1.5808,1.0167,0,0,15.8612,0,12.5103,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act-1
7.4873,1.3691,1.2043,0,0,21.0591,0,7.4963,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act-1
8.0278,1.476,1.3222,0,0,16.568,0,9.327,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,Act1
7.5833,1.3839,0.9622,0,0,7.9755,1,13.7857,0,1,1,1,0,3,3,0,0,1,0,0,1,1,1,1,Act1
7.7609,1.4517,0.9573,0,0,14.5278,0,9.1584,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.5,1.5474,0.9544,0,0,28.6328,0,11.4407,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
8.0952,1.3805,0.9809,0,0,9.9896,0,7.5004,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.0685,1.2766,1.0712,0,0,9.3448,0,8.4013,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
8.1902,1.599,0.861,0,0,14.1308,0,12.0433,1,1,1,1,2,0,0,0,1,0,0,0,1,1,0,1,Act-1
8.4688,1.5175,1.1021,0,0,13.7044,0,10.7859,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6548,1.5677,0.9438,0,0,22.5664,0,10.283,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
8.1065,1.5245,1.017,0,0,24.9723,0,12.3738,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.5859,1.4115,0.9721,0,0,17.472,0,15.3407,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6085,1.3311,0.9247,0,0,11.016,0,3.4973,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
8.112,1.5867,1.3677,1,0,16.5303,0,15.9207,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.0768,1.4007,1.0882,0,0,12.5394,0,12.3367,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,Act1
8.391,1.2952,1.185,0,0,11.6393,0,7.4509,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,Act1
7.6076,1.4091,0.8575,0,0,16.0355,0,13.0915,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.904,1.4623,0.7335,0,1,10.1206,0,3.5541,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6905,1.4774,0.5775,0,1,10.6476,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.5269,1.5868,0.9271,0,1,22.1173,0,7.4182,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7273,1.1228,1.0638,0,0,13.6678,0,19.114,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
8.0806,1.5046,0.9328,0,0,14.2416,0,15.5171,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,Act-1
7.5049,1.3006,0.9843,0,0,10.4284,0,13.699,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act-1
7.5734,1.1527,0.8155,0,0,5.8561,0,8.7443,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,Act1
7.7682,1.42,1.0357,0,0,14.9517,0,11.1023,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.45,1.3536,1.1377,0,1,6.2641,0,3.7798,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
8.0874,1.4038,1.0586,0,0,13.4545,0,14.9858,0,1,1,1,0,2,2,0,0,1,0,0,0,1,0,1,Act1
7.4667,1.2575,1.0397,0,0,17.012,0,14.5907,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Act1
8.2613,1.5219,0.6088,0,0,12.1632,0,14.0986,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,Act1
8.0028,1.5375,0.8819,0,1,19.6029,0,11.3502,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.6867,1.5562,1.2157,0,0,23.0705,0,11.4726,0,1,0,1,0,2,2,0,0,1,0,0,1,0,0,1,Act1
7.942,1.4816,0.9674,0,1,13.7461,0,7.09,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act-1
7.5469,1.3993,0.749,0,1,11.3701,0,11.9814,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.5153,1.4259,0.9421,0,0,16.0345,0,12.8079,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5054,1.2317,0.9621,0,0,7.6218,0,15.5497,1,1,1,1,0,2,2,0,1,1,0,0,1,1,0,1,Act-1
7.6444,1.2841,0.9049,0,1,9.6432,0,8.7139,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6667,1.391,0.8997,0,1,16.9214,0,9.3938,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.4462,1.4212,0.8632,0,0,16.8069,0,11.7643,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.5222,1.2747,1.0976,0,0,9.8843,0,9.3462,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.3448,1.2634,1.0011,0,0,12.7343,0,11.5288,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7451,1.414,0.7517,0,0,13.9259,0,12.8584,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.5889,1.3119,0.7934,0,0,9.9093,0,12.2051,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.9167,1.374,0.9855,1,1,9.4048,0,10.3462,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.4722,1.3156,0.8896,0,1,6.3121,0,12.2012,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,Act1
7.6262,1.3152,1.0779,0,0,14.9901,0,11.9935,1,1,1,1,1,2,2,0,0,1,0,0,1,1,0,1,Act1
7.5873,1.405,1.1151,0,1,9.8046,0,6.1452,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.2725,1.3481,1.0083,0,0,18.2566,0,12.4059,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.4905,1.3123,1.0678,0,0,15.9652,0,13.758,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.6559,1.3559,1.0554,0,1,9.139,0,9.9648,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.871,1.345,1.0775,0,1,8.1623,0,11.7353,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.4568,1.3146,0.8669,0,0,7.2698,0,10.587,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.9615,1.1878,0.6684,0,0,1.8722,0,6.9158,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,Act1
7.7778,1.4087,0.9837,0,0,12.93,0,8.2253,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,Act1
7.6528,1.3772,1.0668,0,0,27.4902,0,14.8161,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.4286,1.4013,0.8954,0,0,23.0526,0,11.6553,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,Act1
7.4236,1.3795,1.05,0,0,20.7017,0,10.7799,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,Act1
7.5185,1.4035,0.9069,0,0,19.9797,0,11.7353,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act-1
7.6131,1.4022,0.9386,0,0,19.5813,0,11.5866,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act-1
7.4236,1.3795,1.0911,0,0,20.808,0,11.6917,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.4815,1.4127,0.997,0,0,22.38,0,12.8769,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6667,1.3986,0.8359,0,0,18.2616,0,10.8201,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,Act1
7.858,1.4046,1.1743,0,0,17.828,0,11.5866,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.523,1.4081,1.0958,0,0,20.0463,0,13.3648,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act-1
7.4551,1.3999,0.8792,0,0,22.3488,0,12.652,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.4815,1.4035,0.9521,0,0,22.4741,0,11.6553,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6538,1.4069,1.0881,0,0,20.7828,0,12.8334,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act-1
7.4815,1.4058,1.1099,0,0,22.4481,0,12.8334,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.5769,1.4109,1.032,0,0,21.5536,0,12.8769,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
8.0259,1.3991,0.9953,0,0,19.0573,0,12.5545,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.4094,1.3112,0.9001,0,0,14.2629,0,10.4163,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.5486,1.6335,1.0705,0,1,23.727,0,7.3053,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,Act1
7.5069,1.6335,1.1116,0,1,26.2495,0,7.2259,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.6987,1.51,0.9312,0,1,13.7598,0,8.0127,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Act1
7.7346,1.5453,1.1369,0,1,21.1022,0,8.9404,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Act1
7.7387,1.519,1.0709,0,0,20.5581,0,12.5506,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.5885,1.5325,0.9539,0,0,23.5374,0,9.4796,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,Act1
7.6603,1.5374,0.9632,0,1,18.5569,0,8.3751,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8276,1.5385,0.9651,0,1,17.9954,0,9.1918,1,1,1,1,0,2,2,0,0,1,0,0,1,1,1,1,Act1
7.6548,1.5395,0.8372,0,1,19.002,0,9.2186,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6987,1.5465,0.8531,0,1,16.3308,0,9.0478,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6548,1.5302,0.9195,0,1,19.0068,0,8.7382,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7143,1.3309,0.7861,0,0,9.0321,0,5.0536,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.5267,1.4107,0.8112,0,0,17.8008,0,9.5657,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.5309,1.4084,0.9017,0,0,18.2185,0,10.59,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.8908,1.5377,1.1026,0,1,18.784,0,8.3093,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.9933,1.5588,1.0313,0,1,18.3875,2,8.3093,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
7.9839,1.5363,1.0345,0,1,18.5606,0,10.2569,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.9598,1.5377,1.0646,0,1,18.6513,0,11.237,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7071,1.5146,1.0366,0,1,23.0725,0,14.5893,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8737,1.5244,1.1282,0,1,22.7242,0,8.1837,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7172,1.5051,1.1959,0,1,23.2011,0,12.8812,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8438,1.5799,1.0851,0,2,22.225,0,11.237,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.537,1.3113,1.0186,0,1,18.421,0,11.5544,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.6068,1.265,1.0932,0,0,27.7548,0,11.307,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Act1
7.4583,1.2723,1.039,0,0,28.9418,0,10.3674,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,Act1
7.654,1.3679,0.9787,0,0,16.7882,0,9.3314,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
7.5972,1.5597,0.8264,0,0,17.7725,0,9.4218,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.9423,1.5413,0.935,0,0,13.6967,0,7.5569,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.2649,1.324,0.9275,0,0,7.5695,0,6.3756,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7312,1.3884,0.8914,0,0,18.3235,0,13.9933,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.6157,1.4946,0.9949,0,0,23.7608,0,13.1737,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.3205,1.4355,1.0012,0,0,19.5041,0,9.9697,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.3457,1.4391,0.9771,0,0,19.4533,0,10.8593,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5591,1.5241,1.0238,0,0,25.4997,0,12.4593,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6559,1.5114,0.9907,0,0,22.5624,0,10.5561,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5111,1.526,0.9922,0,0,26.6795,0,10.9402,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.536,1.3316,1.0824,0,0,19.3305,0,15.639,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.6494,1.4246,0.9211,0,0,14.6234,0,11.7643,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.386,1.3184,1.1208,0,0,3.3418,0,4.635,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,Act-1
7.8041,1.3099,0.6973,0,0,7.6334,0,5.4227,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
8.0088,1.3161,0.7661,0,0,6.5711,0,5.2569,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6333,1.4259,0.9733,0,0,10.3096,1,9.947,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
7.8241,1.3783,0.9392,0,0,13.1645,0,14.1947,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8838,1.4394,1.0437,0,0,12.0983,0,14.8709,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.8622,1.3916,1.0294,0,0,10.9992,0,12.2547,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7853,1.2793,0.9652,0,0,5.7584,0,10.951,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5833,1.4119,0.8388,0,0,17.788,0,10.1646,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6603,1.404,0.8151,0,0,13.5333,0,9.4061,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7202,1.4004,0.8166,0,0,11.0913,0,9.5673,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6911,1.4124,0.9324,0,0,13.2038,0,10.519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.6905,1.4,0.7566,0,0,11.6244,0,8.6959,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7452,1.3968,0.7578,0,0,9.2055,0,8.73,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7094,1.3955,0.8444,0,0,11.1832,0,9.5673,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8437,1.3835,0.9531,0,0,13.0108,0,14.5677,1,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,Act1
7.609,1.4469,1.0706,0,0,13.2978,0,11.584,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.0309,1.4404,1.0794,0,0,9.573,0,11.1994,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7083,1.4416,0.8856,0,0,14.5547,0,8.2635,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6801,1.1437,0.9657,0,0,7.1594,0,15.0499,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act1
7.8727,1.4066,1.3079,0,0,12.443,0,8.916,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.9086,1.4685,1.0549,0,0,19.6525,0,11.4264,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.0521,1.4702,1.0323,0,0,20.2365,0,11.2105,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
8.1552,1.4042,0.976,0,0,9.0601,0,11.9195,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
